kH,c_analytical
3.619938832978317755e+00,1.982441471571906533e+00
3.623143812709030520e+00,1.982115846443275320e+00
3.626458491205764467e+00,1.981772575250835944e+00
3.631438127090301116e+00,1.981267849700730999e+00
3.633027441986043993e+00,1.981103678929765799e+00
3.639640943468147150e+00,1.980434782608695654e+00
3.639732441471572155e+00,1.980425670769120350e+00
3.646234558964071670e+00,1.979765886287625065e+00
3.648026755852842751e+00,1.979587866234354898e+00
3.652877531200662720e+00,1.979096989966555142e+00
3.656321070234113790e+00,1.978755846124128581e+00
3.659569028255556411e+00,1.978428093645484775e+00
3.664615384615384386e+00,1.977929529912093143e+00
3.666308264001531203e+00,1.977759197324414631e+00
3.672909698996655425e+00,1.977108839120862882e+00
3.673094496454965441e+00,1.977090301003344486e+00
3.679871416169118614e+00,1.976421404682274119e+00
3.681204013377926465e+00,1.976292519492937050e+00
3.686688340167748823e+00,1.975752508361204196e+00
3.689498327759197061e+00,1.975481551395965818e+00
3.693552662439666179e+00,1.975083612040133607e+00
3.697792642140468100e+00,1.974676032232671297e+00
3.700463741645939386e+00,1.974414715719063462e+00
3.706086956521739140e+00,1.973875890457872817e+00
3.707420977264864081e+00,1.973745819397993317e+00
3.714381270903009735e+00,1.973081056340920014e+00
3.714423808378633396e+00,1.973076923076922951e+00
3.721419645816131272e+00,1.972408026755852584e+00
3.722675585284281219e+00,1.972290370199010434e+00
3.728460498451606320e+00,1.971739130434782439e+00
3.730969899665551814e+00,1.971504864472879870e+00
3.735547712172317958e+00,1.971070234113712072e+00
3.739264214046822410e+00,1.970724512649914439e+00
3.742680825676345968e+00,1.970401337792642149e+00
3.747558528428093894e+00,1.969949251215417974e+00
3.749859415424861453e+00,1.969732441471571782e+00
3.755852842809364489e+00,1.969179018275244664e+00
3.757083094813083779e+00,1.969063545150501859e+00
3.764147157190635085e+00,1.968413753516043307e+00
3.764351513421053674e+00,1.968394648829431270e+00
3.771631000889808849e+00,1.967725752508361348e+00
3.772441471571906568e+00,1.967652707601529105e+00
3.778947962291156148e+00,1.967056856187291203e+00
3.780735785953177164e+00,1.966896375278941456e+00
3.786310912434176501e+00,1.966387959866220614e+00
3.789030100334448647e+00,1.966144882344963651e+00
3.793719605993256305e+00,1.965719063545150469e+00
3.797324414715719243e+00,1.965398174011144805e+00
3.801173833766156029e+00,1.965050167224080102e+00
3.805618729096989838e+00,1.964656196918059816e+00
3.808673422286698695e+00,1.964381270903009735e+00
3.813913043478261322e+00,1.963918899103721971e+00
3.816218233510848989e+00,1.963712374581939812e+00
3.822207357859531918e+00,1.963186229973310937e+00
3.823808164574978186e+00,1.963043478260869446e+00
3.830501672240802513e+00,1.962458140270149309e+00
3.831443147625478662e+00,1.962374581939799301e+00
3.838795986622073553e+00,1.961734582047912845e+00
3.839123149719327888e+00,1.961705685618728934e+00
3.846837896934143686e+00,1.961036789297659011e+00
3.847090301003344592e+00,1.961015299793104738e+00
3.854585798490963278e+00,1.960367892976588644e+00
3.855384615384615188e+00,1.960300215450276884e+00
3.862380827180153631e+00,1.959698996655518277e+00
3.863678929765886227e+00,1.959589567592076031e+00
3.870223078154493734e+00,1.959030100334448132e+00
3.871973244147157267e+00,1.958883313051455577e+00
3.878112684431540558e+00,1.958361204013377765e+00
3.880267558528427863e+00,1.958181409874045986e+00
3.886049817212493096e+00,1.957692307692307621e+00
3.888561872909698902e+00,1.957483817297038575e+00
3.894034686282165314e+00,1.957023411371237476e+00
3.896856187290969942e+00,1.956790495729136214e+00
3.902067540491551689e+00,1.956354515050167109e+00
3.905150501672240537e+00,1.956101406731545200e+00
3.910148668325067689e+00,1.955685618729096964e+00
3.913444816053511133e+00,1.955416512999979650e+00
3.918278398554933872e+00,1.955016722408026819e+00
3.921739130434782616e+00,1.954735778347692188e+00
3.926457100985278892e+00,1.954347826086956452e+00
3.930033444816053656e+00,1.954059167689473409e+00
3.934685187289160169e+00,1.953678929765886085e+00
3.938327759197324696e+00,1.953386647026646550e+00
3.942963111942008325e+00,1.953010033444815718e+00
3.946622073578595291e+00,1.952718183433012733e+00
3.951291373255312767e+00,1.952341137123746018e+00
3.954916387959865887e+00,1.952053745041755217e+00
3.959670514515164719e+00,1.951672240802675429e+00
3.963210702341137370e+00,1.951393301033279126e+00
3.968101125230177217e+00,1.951003344481605506e+00
3.971505016722407966e+00,1.950736821623993089e+00
3.976583842494648913e+00,1.950334448160535139e+00
3.979799331103678561e+00,1.950084278056011478e+00
3.985119352472329624e+00,1.949665551839464772e+00
3.988093645484950489e+00,1.949435642587779460e+00
3.993708392007850883e+00,1.948996655518394627e+00
3.996387959866220640e+00,1.948790888485617989e+00
4.002351750372648453e+00,1.948327759197324482e+00
4.004682274247491236e+00,1.948149990016180055e+00
4.011050271153369984e+00,1.947658862876254116e+00
4.012976588628762720e+00,1.947512922439821326e+00
4.019804854291368024e+00,1.946989966555184193e+00
4.021270903010033315e+00,1.946879662004886047e+00
4.028616458282781920e+00,1.946321070234113604e+00
4.029565217391304799e+00,1.946250185942909106e+00
4.037486102549411981e+00,1.945652173913043459e+00
4.037859531772575394e+00,1.945624472464736909e+00
4.046153846153845990e+00,1.945002300211249979e+00
4.046404545855925683e+00,1.944983277591973092e+00
4.054448160535116585e+00,1.944383519300164398e+00
4.055366117153721639e+00,1.944314381270902947e+00
4.062742474916388069e+00,1.943768398412346388e+00
4.064386756660312017e+00,1.943645484949832802e+00
4.071036789297658665e+00,1.943156919247294612e+00
4.073467697793757836e+00,1.942976588628762435e+00
4.079331103678930148e+00,1.942549064447732565e+00
4.082610245393816228e+00,1.942307692307692069e+00
4.087625418060200744e+00,1.941944817600667506e+00
4.091815779162765843e+00,1.941638795986622146e+00
4.095919732441471339e+00,1.941344163239408172e+00
4.101085757361931705e+00,1.940969899665551779e+00
4.104214046822741935e+00,1.940747086846535741e+00
4.110421720783207000e+00,1.940301003344481412e+00
4.112508361204013418e+00,1.940153574857840013e+00
4.119825297017051469e+00,1.939632107023411489e+00
4.120802675585284014e+00,1.939563614667265901e+00
4.129096989966555498e+00,1.938977044512736336e+00
4.129290340178044971e+00,1.938963210702341122e+00
4.137391304347826093e+00,1.938393225888556781e+00
4.138785518446580269e+00,1.938294314381270755e+00
4.145685618729096689e+00,1.937812880505833002e+00
4.148350843035395030e+00,1.937625418060200611e+00
4.153979933110367284e+00,1.937235998958610317e+00
4.157988239195822722e+00,1.936956521739130466e+00
4.162274247491638768e+00,1.936662572801385096e+00
4.167699738917777452e+00,1.936287625418060099e+00
4.170568561872908475e+00,1.936092594559310820e+00
4.177487487104068364e+00,1.935618729096989954e+00
4.178862876254180847e+00,1.935526057739528794e+00
4.187157190635451443e+00,1.934962813125527425e+00
4.187346127001747575e+00,1.934949832775919809e+00
4.195451505016722038e+00,1.934401940941221421e+00
4.197229131093338950e+00,1.934280936454849442e+00
4.203745819397993522e+00,1.933844446748526735e+00
4.207192176204351597e+00,1.933612040133779297e+00
4.212040133779265005e+00,1.933290327187961344e+00
4.217237794704775666e+00,1.932943143812708930e+00
4.220334448160534713e+00,1.932739579911514127e+00
4.227368661510451986e+00,1.932274247491638786e+00
4.228628762541806196e+00,1.932192203599864211e+00
4.236923076923076792e+00,1.931647720487150943e+00
4.237561995450495722e+00,1.931605351170568641e+00
4.245217391304347387e+00,1.931105646784500030e+00
4.247794168826768413e+00,1.930936454849498052e+00
4.253511705685618871e+00,1.930566892804413293e+00
4.258116667739366257e+00,1.930267558528428129e+00
4.261806020066889467e+00,1.930031460392302112e+00
4.268532660003585555e+00,1.929598662207357762e+00
4.270100334448160950e+00,1.929499352476466534e+00
4.278394648829431546e+00,1.928970111916892494e+00
4.279020556150311627e+00,1.928929765886287617e+00
4.286688963210702141e+00,1.928443033206251211e+00
4.289544707149088865e+00,1.928260869565217472e+00
4.294983277591972737e+00,1.927919237462464075e+00
4.300168638754833239e+00,1.927591973244147106e+00
4.303277591973243332e+00,1.927398730857247333e+00
4.310896119720644570e+00,1.926923076923076961e+00
4.311571906354514816e+00,1.926881520721140717e+00
4.319866220735786300e+00,1.926366313656374452e+00
4.321659959140042417e+00,1.926254180602006594e+00
4.328160535117056895e+00,1.925853887481736582e+00
4.332505116325906513e+00,1.925585284280936449e+00
4.336454849498327491e+00,1.925344725819837954e+00
4.343461581559179940e+00,1.924916387959866304e+00
4.344749163879598086e+00,1.924838839391462830e+00
4.353043478260869570e+00,1.924335210701983545e+00
4.354477252218743821e+00,1.924247491638795937e+00
4.361337792642140165e+00,1.923833925724771410e+00
4.365559604347087230e+00,1.923578595317725792e+00
4.369632107023411649e+00,1.923335891390849817e+00
4.376762241580173907e+00,1.922909698996655647e+00
4.377926421404682245e+00,1.922841121947524323e+00
4.386220735785952840e+00,1.922348355947498089e+00
4.388019534898518259e+00,1.922240802675585281e+00
4.394515050167224324e+00,1.921858021586790866e+00
4.399358106274608105e+00,1.921571906354515358e+00
4.402809364548494919e+00,1.921370934914635509e+00
4.410827362699919263e+00,1.920903010033444769e+00
4.411103678929765515e+00,1.920887113885409114e+00
4.419397993311036998e+00,1.920404528892524221e+00
4.422318600037389302e+00,1.920234113712374846e+00
4.427692307692307594e+00,1.919924991883749099e+00
4.433935946709886444e+00,1.919565217391304479e+00
4.435986622073578189e+00,1.919448710821002990e+00
4.444280936454849673e+00,1.918974758496257094e+00
4.445642932748604004e+00,1.918896321070234112e+00
4.452575250836120269e+00,1.918502651485626043e+00
4.457416105105506787e+00,1.918227424749163967e+00
4.460869565217391752e+00,1.918033795872285729e+00
4.469163879598662348e+00,1.917568099520851055e+00
4.469332382045797303e+00,1.917558528428093600e+00
4.477458193979932943e+00,1.917103315920811735e+00
4.481270051407852506e+00,1.916889632107023456e+00
4.485752508361203539e+00,1.916641784355761269e+00
4.493364950173743821e+00,1.916220735785953089e+00
4.494046822742475022e+00,1.916183531961418662e+00
4.502341137123745618e+00,1.915726428967501338e+00
4.505502183599148225e+00,1.915551839464882722e+00
4.510635451505017102e+00,1.915272132916290948e+00
4.517779641022232617e+00,1.914882943143812799e+00
4.518929765886287697e+00,1.914821124718105949e+00
4.527224080267558293e+00,1.914371474238352855e+00
4.530119160190205996e+00,1.914214046822742432e+00
4.535518394648828888e+00,1.913924337865938519e+00
4.542590874710994875e+00,1.913545150501672287e+00
4.543812709030100372e+00,1.913480503523235843e+00
4.552107023411370967e+00,1.913037973674904801e+00
4.555130012283226115e+00,1.912876254180601698e+00
4.560401337792642451e+00,1.912597933760010527e+00
4.567809043448729511e+00,1.912207357859531998e+00
4.568695652173913047e+00,1.912161215703873651e+00
4.576989966555183642e+00,1.911725486270645646e+00
4.580546295058169015e+00,1.911538461538461853e+00
4.585284280936454238e+00,1.911292492202246951e+00
4.593447228431268847e+00,1.910869565217391264e+00
4.593578595317725721e+00,1.910862845669879295e+00
4.601872909698997205e+00,1.910433607016170043e+00
4.606382283372532527e+00,1.910200668896321119e+00
4.610167224080267800e+00,1.910007620873487966e+00
4.618461538461538396e+00,1.909584340530902979e+00
4.619482499937635822e+00,1.909531772575250752e+00
4.626755852842808991e+00,1.909161966062141946e+00
4.632655217659416458e+00,1.908862876254180385e+00
4.635050167224079587e+00,1.908742962780487273e+00
4.643344481605351071e+00,1.908325672581570043e+00
4.645951526744859450e+00,1.908193979933110462e+00
4.651638795986622554e+00,1.907910228098082195e+00
4.659385608122294187e+00,1.907525083612040095e+00
4.659933110367893150e+00,1.907498195723911438e+00
4.668227424749163745e+00,1.907086611732581982e+00
4.672880981603035444e+00,1.906856187290969951e+00
4.676521739130434341e+00,1.906678091947371811e+00
4.684816053511704936e+00,1.906271923019815739e+00
4.686532635388025447e+00,1.906187290969899584e+00
4.693110367892976420e+00,1.905866877245864677e+00
4.700296460500636542e+00,1.905518394648829661e+00
4.701404682274247904e+00,1.905465290381270549e+00
4.709698996655518499e+00,1.905064370473485091e+00
4.714150870999778142e+00,1.904849498327759072e+00
4.717993311036789095e+00,1.904666221872036713e+00
4.726287625418059690e+00,1.904270397391224945e+00
4.728157373321610457e+00,1.904180602006689149e+00
4.734581939799331174e+00,1.903875654411268936e+00
4.742291753365645235e+00,1.903511705685618782e+00
4.742876254180601769e+00,1.903484432012394478e+00
4.751170568561873253e+00,1.903093422528235212e+00
4.756508311939436240e+00,1.902842809364548415e+00
4.759464882943143849e+00,1.902705580489581383e+00
4.767759197324414444e+00,1.902319367074752465e+00
4.770874821923943188e+00,1.902173913043478048e+00
4.776053511705685040e+00,1.901934878541919449e+00
4.784347826086956523e+00,1.901553334985333521e+00
4.785388970545221277e+00,1.901505016722408126e+00
4.792642140468227119e+00,1.901172175165378064e+00
4.800015753913395855e+00,1.900836120401337759e+00
4.800936454849498602e+00,1.900794623842008813e+00
4.809230769230769198e+00,1.900417325178227479e+00
4.814753579190483634e+00,1.900167224080267836e+00
4.817525083612039793e+00,1.900043091686533181e+00
4.825819397993310389e+00,1.899670189013760169e+00
4.829639835931864411e+00,1.899498327759197469e+00
4.834113712374582761e+00,1.899299254263295600e+00
4.842408026755853356e+00,1.898930632525738016e+00
4.844673335591512142e+00,1.898829431438127102e+00
4.850702341137123952e+00,1.898562979427213415e+00
4.858996655518394547e+00,1.898198526806004205e+00
4.859853208793905033e+00,1.898160535117056957e+00
4.867290969899665143e+00,1.897834140254830881e+00
4.875163905898850736e+00,1.897491638795986590e+00
4.875585284280935738e+00,1.897473499388963036e+00
4.883879598662207222e+00,1.897112614878395220e+00
4.890594133961250201e+00,1.896822742474916446e+00
4.892173913043477818e+00,1.896755248518660286e+00
4.900468227424749301e+00,1.896398286331081984e+00
4.906175606631016706e+00,1.896153846153846079e+00
4.908762541806019897e+00,1.896044185212280908e+00
4.917056856187290492e+00,1.895691042402949833e+00
4.921908651334029550e+00,1.895484949832776156e+00
4.925351170568561976e+00,1.895340199272755877e+00
4.933645484949832571e+00,1.894990775507251257e+00
4.937793931140555870e+00,1.894816053511705789e+00
4.941939799331104055e+00,1.894643185133247476e+00
4.950234113712374651e+00,1.894297382556774378e+00
4.953832449624243850e+00,1.894147157190635422e+00
4.958528428093645246e+00,1.893953041738470455e+00
4.966822742474915842e+00,1.893610764849901873e+00
4.970025557724556009e+00,1.893478260869565277e+00
4.975117056856187325e+00,1.893269672435805795e+00
4.983411371237457921e+00,1.892930827966142759e+00
4.986374962693931323e+00,1.892809364548494910e+00
4.991705685618729404e+00,1.892592984875963058e+00
5.000000000000000000e+00,1.892257481670897024e+00
