Hidden_Layers,Neurons,kh1=0.10_PINN,kh1=0.10_ANA,kh1=0.10_ERR,kh1=0.14_PINN,kh1=0.14_ANA,kh1=0.14_ERR,kh1=0.20_PINN,kh1=0.20_ANA,kh1=0.20_ERR,kh1=0.25_PINN,kh1=0.25_ANA,kh1=0.25_ERR,Mean_Error,Max_Error
4,30,0.0003883710126163717,1.1272550433601507,0.9996554719227879,0.0003787017853350344,1.1073400117491425,0.9996580076748633,0.0003741436132433472,1.0741482896497114,0.999651683462285,0.0003741436132433472,1.0741482896497114,0.999651683462285,0.9996542116305553,0.9996580076748633
3,30,0.00038837449741374467,1.1272550433601507,0.999655468831387,0.00037870455603458507,1.1073400117491425,0.9996580051727415,0.00037413912870902294,1.0741482896497114,0.9996516876372524,0.00037413912870902294,1.0741482896497114,0.9996516876372524,0.9996542123196583,0.9996580051727415
3,20,0.0003883717552781069,1.1272550433601507,0.9996554712639648,0.00037870001437243503,1.1073400117491425,0.9996580092741576,0.00037413989993467106,1.0741482896497114,0.9996516869192645,0.00037413989993467106,1.0741482896497114,0.9996516869192645,0.999654213594163,0.9996580092741576
3,40,0.0003883703556463751,1.1272550433601507,0.9996554725055931,0.00037870012862808663,1.1073400117491425,0.9996580091709772,0.00037413827179163617,1.0741482896497114,0.9996516884350171,0.00037413827179163617,1.0741482896497114,0.9996516884350171,0.999654214636651,0.9996580091709772
4,40,0.0003883699271876818,1.1272550433601507,0.9996554728856835,0.00037870024288373823,1.1073400117491425,0.9996580090677971,0.0003741371292351204,1.0741482896497114,0.999651689498703,0.0003741371292351204,1.0741482896497114,0.999651689498703,0.9996542152377217,0.9996580090677971
4,20,0.0003883716695863682,1.1272550433601507,0.999655471339983,0.00037869952878591585,1.1073400117491425,0.9996580097126737,0.0003741356724755628,1.0741482896497114,0.9996516908549028,0.0003741356724755628,1.0741482896497114,0.9996516908549028,0.9996542156906155,0.9996580097126737
5,40,0.0003883690131424691,1.1272550433601507,0.9996554736965426,0.0003786988718159194,1.1073400117491425,0.9996580103059604,0.0003741340443325279,1.0741482896497114,0.9996516923706552,0.0003741340443325279,1.0741482896497114,0.9996516923706552,0.9996542171859533,0.9996580103059604
5,30,0.00038836395732988704,1.1272550433601507,0.999655478181608,0.0003786976721315778,1.1073400117491425,0.9996580113893533,0.0003741368435959915,1.0741482896497114,0.9996516897646247,0.0003741368435959915,1.0741482896497114,0.9996516897646247,0.9996542172750527,0.9996580113893533
5,20,0.0003883685561198628,1.1272550433601507,0.9996554741019723,0.0003786943301537693,1.1073400117491425,0.9996580144073764,0.00037412861718907816,1.0741482896497114,0.999651697423164,0.00037412861718907816,1.0741482896497114,0.999651697423164,0.9996542208389192,0.9996580144073764
