kH,c_analytical
2.924450175817319142e+00,2.018193979933110338e+00
2.926421404682274741e+00,2.017856737170033110e+00
2.928972022337818171e+00,2.017408026755852735e+00
2.933538458926808978e+00,2.016622073578595131e+00
2.934715719063545336e+00,2.016422650199039879e+00
2.938083529890435752e+00,2.015836120401337972e+00
2.942712592226928159e+00,2.015050167224080369e+00
2.943010033444815932e+00,2.015000287444086879e+00
2.947280103650308014e+00,2.014264214046822765e+00
2.951304347826086971e+00,2.013588683046056538e+00
2.951944452524428275e+00,2.013478260869565162e+00
2.956564269527380606e+00,2.012692307692307558e+00
2.959598662207358011e+00,2.012188176891224867e+00
2.961249614558557397e+00,2.011906354515049955e+00
2.965938737787296109e+00,2.011120401337792796e+00
2.967892976588628606e+00,2.010799125630275075e+00
2.970644393688081752e+00,2.010334448160535192e+00
2.975406415483855316e+00,2.009548494983277589e+00
2.976187290969899646e+00,2.009421488114291332e+00
2.980131718547798236e+00,2.008762541806019986e+00
2.984481605351170685e+00,2.008054577402655472e+00
2.984948255749239721e+00,2.007976588628762382e+00
2.989714728112347508e+00,2.007190635451505223e+00
2.992775919732441281e+00,2.006697853335213999e+00
2.994549795230554867e+00,2.006404682274247619e+00
2.999396786802453807e+00,2.005618729096990016e+00
3.001070234113712321e+00,2.005352338081920038e+00
3.004249814137225805e+00,2.004832775919732413e+00
3.009181501086217736e+00,2.004046822742474809e+00
3.009364548494983360e+00,2.004018014018301042e+00
3.014051940839004295e+00,2.003260869565217206e+00
3.017658862876253956e+00,2.002693010934866180e+00
3.019008956571892721e+00,2.002474916387960047e+00
3.023960064458436570e+00,2.001688963210702443e+00
3.025953177257524995e+00,2.001378816346861100e+00
3.028933682919615400e+00,2.000903010033444840e+00
3.033978355140657612e+00,2.000117056856187236e+00
3.034247491638796035e+00,2.000075671681490697e+00
3.038968123884780326e+00,1.999331103678929633e+00
3.042541806020066630e+00,1.998781541255342908e+00
3.044040813942808121e+00,1.998545150501672252e+00
3.049116777479381035e+00,1.997759197324414426e+00
3.050836120401337670e+00,1.997497996873554893e+00
3.054205037087339925e+00,1.996973244147157267e+00
3.059130434782608710e+00,1.996225079168721273e+00
3.059373124470337046e+00,1.996187290969899664e+00
3.064487947685746505e+00,1.995401337792642060e+00
3.067424749163879749e+00,1.994960771351937723e+00
3.069671176270645674e+00,1.994615384615384901e+00
3.074894757847139726e+00,1.993829431438126853e+00
3.075719063545150345e+00,1.993707335506557321e+00
3.080092852908141055e+00,1.993043478260869694e+00
3.084013377926421384e+00,1.992462993942238469e+00
3.085367935967370911e+00,1.992257525083612091e+00
3.090643786964785367e+00,1.991471571906354487e+00
3.092307692307692868e+00,1.991228399583266029e+00
3.095933539831600356e+00,1.990685618729096884e+00
3.100602006688963463e+00,1.990003733598566082e+00
3.101297752988685374e+00,1.989899665551839503e+00
3.106634300823226003e+00,1.989113712374581677e+00
3.108896321070234059e+00,1.988787701857163803e+00
3.112013142789447961e+00,1.988327759197324518e+00
3.117190635451505099e+00,1.987582126601907362e+00
3.117464138978900401e+00,1.987541806020066915e+00
3.122870181882413831e+00,1.986755852842809311e+00
3.125484949832776138e+00,1.986384410918484278e+00
3.128335925360950398e+00,1.985969899665551930e+00
3.133779264214046734e+00,1.985197374137066095e+00
3.133871726362429833e+00,1.985183946488294326e+00
3.139356504107510659e+00,1.984397993311036723e+00
3.142073578595317773e+00,1.984017759812918058e+00
3.144907336465025516e+00,1.983612040133779342e+00
3.150367892976588813e+00,1.982848740234677720e+00
3.150526328789715613e+00,1.982826086956521738e+00
3.156099600378862391e+00,1.982040133779264135e+00
3.158662207357859408e+00,1.981687044174660350e+00
3.161734082316971062e+00,1.981254180602006976e+00
3.166956521739130448e+00,1.980535550068467376e+00
3.167435017549506515e+00,1.980468227424749150e+00
3.173107147370821668e+00,1.979682274247491991e+00
3.175250836120401488e+00,1.979391620716353994e+00
3.178824216025270211e+00,1.978896321070234166e+00
3.183545150501672083e+00,1.978257188601546979e+00
3.184606215832985754e+00,1.978110367892976562e+00
3.190388270037349816e+00,1.977324414715719403e+00
3.191839464882942679e+00,1.977130906071836502e+00
3.196187247086599292e+00,1.976538461538461577e+00
3.200133779264214162e+00,1.976013099579191579e+00
3.202049813228534880e+00,1.975752508361203974e+00
3.207953668399704750e+00,1.974966555183946593e+00
3.208428093645484758e+00,1.974904375991349159e+00
3.213834273610331138e+00,1.974180602006688989e+00
3.216722408026755797e+00,1.973802784869198801e+00
3.219777303416656800e+00,1.973394648829431386e+00
3.225016722408026837e+00,1.972710599204439141e+00
3.225781139247213325e+00,1.972608695652174005e+00
3.231778140797349597e+00,1.971822742474916401e+00
3.233311036789297432e+00,1.971625804154875983e+00
3.237801948752739634e+00,1.971036789297659020e+00
3.241605351170568472e+00,1.970549206868366987e+00
3.243885669278917305e+00,1.970250836120401416e+00
3.249899665551839512e+00,1.969481614616229948e+00
3.250027855578593083e+00,1.969464882943143813e+00
3.256138976305572363e+00,1.968678929765885988e+00
3.258193979933110107e+00,1.968420418162017071e+00
3.262303517130946684e+00,1.967892976588628828e+00
3.266488294314381147e+00,1.967367843859330723e+00
3.268525893040564956e+00,1.967107023411371225e+00
3.274782608695652186e+00,1.966323904922121502e+00
3.274804815440080397e+00,1.966321070234113844e+00
3.281052594799658273e+00,1.965535117056856240e+00
3.283076923076922782e+00,1.965286063340063727e+00
3.287356761357802526e+00,1.964749163879598637e+00
3.291371237458193821e+00,1.964256625254013899e+00
3.293717104766183734e+00,1.963963210702341478e+00
3.299665551839464861e+00,1.963235481400731341e+00
3.300132484288933021e+00,1.963177257525083652e+00
3.306541440288706557e+00,1.962391304347826271e+00
3.307959866220735901e+00,1.962220837618649405e+00
3.312985536011676668e+00,1.961605351170568667e+00
3.316254180602006940e+00,1.961213728234796783e+00
3.319484564443315744e+00,1.960819397993311064e+00
3.324548494983277536e+00,1.960214598571434541e+00
3.326037525447590237e+00,1.960033444816053461e+00
3.332634637304476399e+00,1.959247491638796079e+00
3.332842809364548575e+00,1.959223083752853034e+00
3.339220465372580993e+00,1.958461538461538254e+00
3.341137123745819171e+00,1.958237570876606437e+00
3.345860401633128589e+00,1.957675585284280650e+00
3.349431438127090210e+00,1.957259748194835280e+00
3.352553582378260622e+00,1.956889632107023491e+00
3.357725752508361250e+00,1.956289500798087611e+00
3.359299198885467241e+00,1.956103678929765888e+00
3.366020066889632290e+00,1.955326716956457878e+00
3.366096495554649959e+00,1.955317725752508284e+00
3.372884587711561188e+00,1.954531772575250681e+00
3.374314381270902885e+00,1.954369656217960438e+00
3.379722301394524120e+00,1.953745819397993522e+00
3.382608695652173925e+00,1.953419821727995442e+00
3.386612332137510784e+00,1.952959866220735918e+00
3.390903010033444964e+00,1.952477200976720617e+00
3.393554055773840616e+00,1.952173913043478315e+00
3.399197324414715560e+00,1.951541693055514948e+00
3.400546898008237395e+00,1.951387959866220712e+00
3.407491638795986599e+00,1.950613199859384750e+00
3.407590333157785700e+00,1.950602006688963330e+00
3.414635785316855632e+00,1.949816053511705727e+00
3.415785953177257639e+00,1.949690334410141945e+00
3.421729100653212452e+00,1.949030100334448345e+00
3.424080267558528234e+00,1.948774244920640220e+00
3.428874162282173899e+00,1.948244147157190742e+00
3.432374581939799274e+00,1.947864956393343228e+00
3.436070580037050792e+00,1.947458193979933139e+00
3.440668896321070314e+00,1.946962380434828610e+00
3.443318011384702615e+00,1.946672240802675535e+00
3.448963210702340909e+00,1.946066431153293141e+00
3.450616160729301551e+00,1.945886287625418154e+00
3.457257525083611949e+00,1.945177025096864742e+00
3.457964778829787367e+00,1.945100334448160551e+00
3.465355507343431452e+00,1.944314381270902947e+00
3.465551839464882988e+00,1.944293865019622869e+00
3.472767986619553326e+00,1.943528428093645566e+00
3.473846153846153584e+00,1.943416336653308818e+00
3.480232807562070541e+00,1.942742474916387962e+00
3.482140468227424623e+00,1.942545177651930244e+00
3.487749873240479026e+00,1.941956521739130359e+00
3.490434782608695663e+00,1.941680313262403423e+00
3.495319135085995121e+00,1.941170568561873200e+00
3.498729096989966258e+00,1.940821670947753930e+00
3.502940592905390282e+00,1.940384615384615152e+00
3.507023411371237298e+00,1.939969180340441302e+00
3.510614295012902453e+00,1.939598662207357993e+00
3.515317725752508338e+00,1.939122773198049821e+00
3.518340338481200646e+00,1.938812709030100390e+00
3.523612040133778933e+00,1.938282383361297434e+00
3.526118869513056975e+00,1.938026755852842786e+00
3.531906354515050417e+00,1.937447946714305314e+00
3.533950083935636144e+00,1.937240802675585405e+00
3.540200668896321012e+00,1.936619401147082309e+00
3.541834227820214398e+00,1.936454849498327579e+00
3.548494983277591608e+00,1.935796686520173004e+00
3.549771598230496483e+00,1.935668896321069976e+00
3.556789297658863092e+00,1.934979744631441845e+00
3.557762544103489688e+00,1.934882943143812817e+00
3.565083612040133687e+00,1.934168519184941148e+00
3.565807467267449571e+00,1.934096989966555213e+00
3.573377926421404727e+00,1.933362955761844137e+00
3.573906823602142069e+00,1.933311036789297610e+00
3.581672240802675766e+00,1.932563001793403012e+00
3.582061124347386549e+00,1.932525083612040229e+00
3.589966555183946362e+00,1.931768606535927191e+00
3.590270937566792053e+00,1.931739130434782625e+00
3.598260869565217401e+00,1.930979721047736186e+00
3.598536889774059055e+00,1.930953177257525244e+00
3.606555183946488441e+00,1.930196298168083135e+00
3.606859667730495822e+00,1.930167224080267641e+00
3.614849498327759036e+00,1.929418292498043641e+00
3.615240020423273748e+00,1.929381270903010037e+00
3.623143812709030076e+00,1.928645660383354166e+00
3.623678761234963464e+00,1.928595317725752656e+00
3.631438127090301116e+00,1.927878359899188432e+00
3.632176770315898917e+00,1.927809364548495052e+00
3.639732441471571711e+00,1.927116350836880709e+00
3.640734997172462517e+00,1.927023411371237449e+00
3.648026755852843195e+00,1.926359594692605537e+00
3.649354463485637634e+00,1.926237458193980068e+00
3.656321070234113790e+00,1.925608054657995449e+00
3.658036266175393791e+00,1.925451505016722464e+00
3.664615384615384386e+00,1.924861695612752444e+00
3.666781580728694756e+00,1.924665551839464861e+00
3.672909698996655425e+00,1.924120484119221208e+00
3.675591664810076153e+00,1.923879598662207480e+00
3.681204013377926465e+00,1.923384388418981628e+00
3.684467862176176833e+00,1.923093645484949654e+00
3.689498327759197061e+00,1.922653378431470550e+00
3.693411606917572421e+00,1.922307692307692051e+00
3.697792642140468100e+00,1.921927425754656138e+00
3.702424428053860073e+00,1.921521739130434892e+00
3.706086956521739140e+00,1.921206503667834298e+00
3.711507954510447682e+00,1.920735785953177288e+00
3.714381270903009735e+00,1.920490587136534311e+00
3.720663920508585853e+00,1.919949832775919685e+00
3.722675585284281219e+00,1.919779652819632476e+00
3.729894171403498770e+00,1.919163879598662303e+00
3.730969899665551814e+00,1.919073679078698191e+00
3.739200670009119598e+00,1.918377926421404700e+00
3.739264214046822410e+00,1.918372645989628866e+00
3.747558528428093894e+00,1.917675519591793831e+00
3.748544577615967821e+00,1.917591973244147319e+00
3.755852842809364489e+00,1.916983165160963454e+00
3.757963261851661407e+00,1.916806020066889715e+00
3.764147157190635085e+00,1.916295629883883134e+00
3.767461499812585934e+00,1.916020066889632112e+00
3.772441471571906568e+00,1.915612899563427174e+00
3.777041676860910524e+00,1.915234113712374731e+00
3.780735785953177164e+00,1.914934961732859708e+00
3.786706327043426690e+00,1.914448160535117349e+00
3.789030100334447759e+00,1.914261805679787987e+00
3.796458142719175477e+00,1.913662207357859524e+00
3.797324414715719243e+00,1.913593422472804617e+00
3.805618729096989838e+00,1.912929145496063965e+00
3.806273073499736093e+00,1.912876254180602142e+00
3.813913043478260878e+00,1.912268709794303412e+00
3.816143080166003898e+00,1.912090301003344539e+00
3.822207357859531918e+00,1.911612952392751197e+00
3.826105422050398275e+00,1.911304347826086936e+00
3.830501672240802513e+00,1.910961870032197307e+00
3.836163363414201388e+00,1.910518394648829554e+00
3.838795986622073553e+00,1.910315461314551211e+00
3.846320375792775081e+00,1.909732441471571951e+00
3.847090301003344592e+00,1.909673726743974287e+00
3.855384615384615188e+00,1.909035533176719479e+00
3.856533221477482343e+00,1.908946488294314348e+00
3.863678929765886672e+00,1.908401202129972773e+00
3.866818144578169747e+00,1.908160535117056966e+00
3.871973244147157267e+00,1.907771472561983872e+00
3.877209294099012826e+00,1.907374581939799363e+00
3.880267558528427863e+00,1.907146350814431512e+00
3.887710898827954509e+00,1.906588628762541759e+00
3.888561872909698458e+00,1.906525845272555086e+00
3.896856187290969942e+00,1.905908590706023364e+00
3.898270018221091426e+00,1.905802675585284600e+00
3.905150501672240537e+00,1.905295085497501484e+00
3.908910682731205455e+00,1.905016722408026775e+00
3.913444816053511133e+00,1.904686141460773641e+00
3.919670912826906939e+00,1.904230769230769393e+00
3.921739130434783061e+00,1.904081773090848806e+00
3.930033444816053212e+00,1.903481514313465350e+00
3.930535612447678240e+00,1.903444816053511790e+00
3.938327759197324252e+00,1.902883850423999545e+00
3.941444943798614986e+00,1.902658862876254187e+00
3.946622073578595291e+00,1.902290720747890074e+00
3.952484619345816075e+00,1.901872909698996805e+00
3.954916387959865887e+00,1.901702146163037233e+00
3.963210702341137370e+00,1.901117739284558406e+00
3.963643247536548397e+00,1.901086956521738980e+00
3.971505016722407966e+00,1.900535603446413369e+00
3.974844756539245516e+00,1.900301003344481598e+00
3.979799331103678561e+00,1.899957994881781076e+00
3.986189375784939148e+00,1.899515050167224217e+00
3.988093645484950489e+00,1.899384941230819690e+00
3.996387959866220640e+00,1.898815305083782823e+00
3.997634152544851993e+00,1.898729096989966614e+00
4.004682274247491236e+00,1.898248452915134887e+00
4.009156486301804101e+00,1.897943143812709232e+00
4.012976588628762720e+00,1.897686141761352197e+00
4.020837094913100707e+00,1.897157190635451629e+00
4.021270903010033315e+00,1.897128406522447408e+00
4.029565217391304799e+00,1.896572513686380024e+00
4.032564238414223290e+00,1.896371237458194026e+00
4.037859531772575394e+00,1.896020769919119831e+00
4.044442204994743051e+00,1.895585284280936422e+00
4.046153846153845990e+00,1.895473602614640374e+00
4.054448160535116585e+00,1.894929250048811964e+00
4.056418157806317204e+00,1.894799331103679041e+00
4.062742474916388069e+00,1.894387922930880430e+00
4.068506568639142174e+00,1.894013377926421438e+00
4.071036789297658665e+00,1.893851182811189027e+00
4.079331103678930148e+00,1.893317810533099887e+00
4.080727167790469068e+00,1.893227424749163834e+00
4.087625418060200744e+00,1.892786773333004824e+00
4.093040943234971252e+00,1.892441471571906231e+00
4.095919732441471339e+00,1.892260343909101028e+00
4.104214046822741935e+00,1.891737416170802044e+00
4.105503802871190544e+00,1.891655518394648849e+00
4.112508361204013418e+00,1.891216565994819687e+00
4.118059939800687630e+00,1.890869565217391468e+00
4.120802675585284014e+00,1.890700354960307639e+00
4.129096989966555498e+00,1.890187357872369134e+00
4.130764501598915395e+00,1.890083612040133865e+00
4.137391304347826093e+00,1.889676615699594997e+00
4.143582367201575245e+00,1.889297658862876261e+00
4.145685618729096689e+00,1.889170555061851609e+00
4.153979933110367284e+00,1.888666994345737482e+00
4.156529990934018315e+00,1.888511705685619102e+00
4.162274247491638768e+00,1.888166305272491519e+00
4.169631678925165730e+00,1.887725752508361277e+00
4.170568561872909363e+00,1.887670351701068228e+00
4.178862876254180847e+00,1.887175750549415110e+00
4.182825778563278085e+00,1.886939799331103673e+00
4.187157190635451443e+00,1.886685084252806899e+00
4.195451505016722038e+00,1.886198563432928799e+00
4.196207077069448843e+00,1.886153846153846292e+00
4.203745819397993522e+00,1.885713116682004475e+00
4.209682774976189812e+00,1.885367892976588688e+00
4.212040133779264117e+00,1.885232468116301519e+00
4.220334448160534713e+00,1.884754140550855439e+00
4.223315323917332442e+00,1.884581939799331085e+00
4.228628762541806196e+00,1.884278647718559574e+00
4.236923076923076792e+00,1.883807861087340330e+00
4.237130050898000100e+00,1.883795986622073704e+00
4.245217391304347387e+00,1.883337468089331335e+00
4.251031291345671370e+00,1.883010033444816100e+00
4.253511705685617983e+00,1.882871963513376601e+00
4.261806020066889467e+00,1.882408651782734754e+00
4.265107801486754724e+00,1.882224080267558497e+00
4.270100334448160950e+00,1.881948203669428166e+00
4.278394648829431546e+00,1.881491933718723253e+00
4.279364734010793647e+00,1.881438127090301116e+00
4.286688963210702141e+00,1.881036497647853301e+00
4.293754270958236141e+00,1.880652173913043512e+00
4.294983277591972737e+00,1.880586070154958156e+00
4.303277591973244220e+00,1.880136596322445453e+00
4.308290099645238236e+00,1.879866220735786353e+00
4.311571906354514816e+00,1.879691158388707484e+00
4.319866220735786300e+00,1.879248261847538348e+00
4.323008104288794229e+00,1.879080267558528528e+00
4.328160535117056895e+00,1.878807780448898956e+00
4.336454849498327491e+00,1.878371267215692697e+00
4.337907239729765330e+00,1.878294314381270924e+00
4.344749163879598086e+00,1.877935713373150239e+00
4.352984818977745363e+00,1.877508361204013321e+00
4.353043478260869570e+00,1.877505349660178569e+00
4.361337792642140165e+00,1.877074744590552680e+00
4.368194602650667946e+00,1.876722408026755939e+00
4.369632107023411649e+00,1.876649315365189086e+00
4.377926421404682245e+00,1.876224671554539425e+00
4.383592707641325248e+00,1.875936454849498336e+00
4.386220735785952840e+00,1.875804159469373067e+00
4.394515050167224324e+00,1.875385301404819849e+00
4.399180104413979109e+00,1.875150501672240733e+00
4.402809364548494919e+00,1.874969693192769959e+00
4.411103678929765515e+00,1.874556450657266060e+00
4.414958336416972884e+00,1.874364548494983573e+00
4.419397993311036998e+00,1.874145737145864743e+00
4.427692307692307594e+00,1.873737944920779386e+00
4.430929536961974335e+00,1.873578595317725526e+00
4.435986622073578189e+00,1.873332121060214739e+00
4.444280936454849673e+00,1.872929618640317262e+00
4.447096451050322585e+00,1.872792642140468367e+00
4.452575250836120269e+00,1.872528683545537698e+00
4.460869565217391752e+00,1.872131314865383533e+00
4.463462462515370710e+00,1.872006688963210763e+00
4.469163879598662348e+00,1.871735271872664086e+00
4.477458193979932943e+00,1.871342885043428161e+00
4.480031626939356748e+00,1.871220735785953160e+00
4.485752508361203539e+00,1.870951741781878397e+00
4.494046822742475022e+00,1.870564188837738895e+00
4.496808710906020856e+00,1.870434782608695778e+00
4.502341137123745618e+00,1.870177957316331518e+00
4.510635451505017102e+00,1.869795093969520483e+00
4.513799238267099057e+00,1.869648829431438175e+00
4.518929765886287697e+00,1.869413790680336085e+00
4.527224080267558293e+00,1.869035476084036418e+00
4.531009544237772246e+00,1.868862876254180794e+00
4.535518394648828888e+00,1.868659122122503291e+00
4.543812709030100372e+00,1.868285218640762579e+00
4.548446838294885275e+00,1.868076923076923190e+00
4.552107023411370967e+00,1.867913839843837076e+00
4.560401337792642451e+00,1.867544212827706662e+00
4.566119277040485258e+00,1.867290969899665587e+00
4.568695652173913047e+00,1.867177839931021044e+00
4.576989966555183642e+00,1.866812357500157171e+00
4.584036048416701092e+00,1.866505016722408206e+00
4.585284280936454238e+00,1.866451026315352646e+00
4.593578595317725721e+00,1.866089559144290533e+00
4.601872909698997205e+00,1.865733071907951457e+00
4.602195489331757372e+00,1.865719063545150602e+00
4.610167224080267800e+00,1.865375731866239839e+00
4.618461538461538396e+00,1.865023066640036253e+00
4.620566875263424578e+00,1.864933110367893221e+00
4.626755852842808991e+00,1.864670797407391278e+00
4.635050167224079587e+00,1.864321832532831236e+00
4.639207284277423682e+00,1.864147157190635617e+00
4.643344481605351071e+00,1.863974685186873259e+00
4.651638795986622554e+00,1.863629300863634208e+00
4.658130545376158338e+00,1.863361204013378014e+00
4.659933110367893150e+00,1.863287332372414395e+00
4.668227424749163745e+00,1.862945410462147233e+00
4.676521739130434341e+00,1.862608108841620869e+00
4.677322576184669067e+00,1.862575250836120411e+00
4.684816053511704936e+00,1.862270107811779596e+00
4.693110367892976420e+00,1.861936099593202609e+00
4.696754596014676153e+00,1.861789297658863251e+00
4.701404682274247904e+00,1.861603347181553847e+00
4.709698996655518499e+00,1.861272519789443081e+00
4.716508967869256885e+00,1.861003344481605426e+00
4.717993311036789095e+00,1.860945090790510070e+00
4.726287625418059690e+00,1.860617332675071012e+00
4.734581939799331174e+00,1.860293940723508621e+00
4.736534592756791895e+00,1.860217391304347823e+00
4.742876254180601769e+00,1.859970509451490450e+00
4.751170568561873253e+00,1.859650033367311384e+00
4.756859992821031113e+00,1.859431438127090441e+00
4.759464882943143849e+00,1.859332029510340822e+00
4.767759197324414444e+00,1.859014361829331996e+00
4.776053511705685040e+00,1.858700877563975729e+00
4.777508947216146495e+00,1.858645484949832838e+00
4.784347826086957411e+00,1.858386914374116294e+00
4.792642140468227119e+00,1.858076095069935985e+00
4.798455334393804783e+00,1.857859531772575234e+00
4.800936454849498602e+00,1.857767687846579419e+00
4.809230769230769198e+00,1.857459429145021712e+00
4.817525083612039793e+00,1.857155188566436133e+00
4.819739434975217840e+00,1.857073578595317853e+00
4.825819397993310389e+00,1.856850885562404851e+00
4.834113712374581873e+00,1.856549070702481430e+00
4.841370776945304044e+00,1.856287625418060250e+00
4.842408026755853356e+00,1.856250479231580819e+00
4.850702341137123952e+00,1.855950987894391169e+00
4.858996655518394547e+00,1.855655365474977669e+00
4.863314776242043003e+00,1.855501672240802868e+00
4.867290969899665143e+00,1.855360964210410524e+00
4.875585284280935738e+00,1.855067537680139989e+00
4.883879598662207222e+00,1.854777867817785753e+00
4.885648317645048699e+00,1.854715719063545265e+00
4.892173913043478706e+00,1.854487701999223415e+00
4.900468227424749301e+00,1.854200105023798617e+00
4.908355872805453046e+00,1.853929765886287662e+00
4.908762541806019897e+00,1.853915901962310153e+00
4.917056856187290492e+00,1.853630278302444534e+00
4.925351170568561976e+00,1.853348285911788018e+00
4.931403154808003286e+00,1.853143812709030502e+00
4.933645484949832571e+00,1.853068440948300033e+00
4.941939799331104055e+00,1.852788304196907099e+00
4.950234113712374651e+00,1.852511700965826735e+00
4.954856918098144547e+00,1.852357859531772677e+00
4.958528428093645246e+00,1.852236276694198880e+00
